2023-07-28 17:16:25,126 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:16:32,351 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:16:38,893 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:17:04,911 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:17:09,258 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:17:32,377 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:17:34,762 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:18:06,408 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-07-28 17:18:13,424 INFO  ExportHelperExtension.cs: 347 - Creating joint back_wheel_left
2023-07-28 17:18:13,437 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-07-28 17:18:13,439 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2023-07-28 17:18:13,439 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2023-07-28 17:18:13,439 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-07-28 17:18:13,439 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-07-28 17:18:13,440 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2023-07-28 17:18:13,440 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-07-28 17:18:13,440 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-07-28 17:18:13,441 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-07-28 17:18:13,441 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-07-28 17:18:13,441 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-07-28 17:18:13,442 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-07-28 17:18:13,442 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-07-28 17:18:13,442 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2023-07-28 17:18:13,443 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2023-07-28 17:18:13,443 INFO  ExportHelperExtension.cs: 1402 - Fixing 73
2023-07-28 17:18:13,443 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2023-07-28 17:18:13,444 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2023-07-28 17:18:13,444 INFO  ExportHelperExtension.cs: 1402 - Fixing 60
2023-07-28 17:18:13,444 INFO  ExportHelperExtension.cs: 1402 - Fixing 62
2023-07-28 17:18:13,445 INFO  ExportHelperExtension.cs: 1402 - Fixing 59
2023-07-28 17:18:13,445 INFO  ExportHelperExtension.cs: 1402 - Fixing 71
2023-07-28 17:18:13,445 INFO  ExportHelperExtension.cs: 1402 - Fixing 70
2023-07-28 17:18:13,446 INFO  ExportHelperExtension.cs: 1402 - Fixing 67
2023-07-28 17:18:13,446 INFO  ExportHelperExtension.cs: 1402 - Fixing 68
2023-07-28 17:18:13,446 INFO  ExportHelperExtension.cs: 1402 - Fixing 65
2023-07-28 17:18:13,447 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2023-07-28 17:18:13,447 INFO  ExportHelperExtension.cs: 1402 - Fixing 57
2023-07-28 17:18:13,447 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2023-07-28 17:18:13,448 INFO  ExportHelperExtension.cs: 1402 - Fixing 54
2023-07-28 17:18:13,448 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2023-07-28 17:18:13,448 INFO  ExportHelperExtension.cs: 1402 - Fixing 58
2023-07-28 17:18:13,449 INFO  ExportHelperExtension.cs: 1402 - Fixing 52
2023-07-28 17:18:13,449 INFO  ExportHelperExtension.cs: 1402 - Fixing 53
2023-07-28 17:18:13,449 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2023-07-28 17:18:13,450 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2023-07-28 17:18:13,450 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2023-07-28 17:18:13,450 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-07-28 17:18:13,451 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2023-07-28 17:18:13,451 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2023-07-28 17:18:13,451 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2023-07-28 17:18:13,452 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-07-28 17:18:13,452 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-07-28 17:18:13,452 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-07-28 17:18:13,453 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2023-07-28 17:18:13,453 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2023-07-28 17:18:13,453 INFO  ExportHelperExtension.cs: 1402 - Fixing 134
2023-07-28 17:18:13,454 INFO  ExportHelperExtension.cs: 1402 - Fixing 133
2023-07-28 17:18:13,454 INFO  ExportHelperExtension.cs: 1402 - Fixing 132
